customer_id,Recency,Frequency,Monetary
16695,15,4,367.51
51,211,4,367.38
64,5,4,367.37
3869,65,1,367.31
17252,42,3,366.97
9719,69,2,366.91
2543,411,3,366.87
13425,10,6,366.6
3496,9,5,366.55
3788,20,4,366.44
21447,30,4,366.44
21765,102,6,366.26
11225,21,4,365.74
22269,124,4,365.66
21663,106,5,365.58
5549,60,2,365.43
5119,220,5,365.41
6753,21,4,365.36
18127,224,4,365.23
4171,17,3,365.2
21975,434,3,364.92
19945,207,5,364.75
6813,76,4,364.69
14610,8,4,364.62
12453,57,4,364.5
18316,313,4,364.42
1400,46,3,364.32
4893,235,4,364.3
11610,19,6,364.25
5863,240,4,364.15
15457,92,4,363.57
16660,19,4,363.49
21603,70,4,363.27
23285,39,5,363.04
15123,24,4,363.02
1623,56,6,362.85
17759,2,4,362.66
16378,35,2,362.29
1468,16,5,362.23
15174,3,3,362.15
20048,333,3,362.11
15438,4,5,362.07
2064,185,5,362.04
2078,23,4,361.72
18441,208,5,361.65
8297,514,1,361.57
13227,97,4,361.56
15504,56,5,361.54
5332,59,5,361.35
561,21,4,361.21
17054,138,2,361.15
9425,162,7,360.96
15480,13,5,360.64
19215,61,1,360.37
9241,339,2,360.35
6499,163,5,360.32
3264,506,3,360.28
12521,87,4,360.25
13732,179,4,359.85
12006,212,3,359.73
23114,132,3,359.6
16326,8,4,359.33
3678,114,3,359.21
1471,391,3,359.18
20704,22,5,359.11
19242,0,4,358.95
4904,27,4,358.83
9692,4,3,358.81
16686,17,4,358.71
13527,108,5,358.48
14157,370,3,358.28
11823,8,3,358.15
8289,229,5,358.08
1032,60,4,357.96
16886,53,3,357.86
15082,60,5,357.76
5246,0,2,357.73
4010,10,3,357.68
9603,34,4,357.54
11677,287,5,357.44
1606,16,3,357.39
15706,111,3,357.03
8832,45,4,356.82
3138,54,4,356.8
4066,8,4,356.61
19958,233,5,356.4
19208,33,6,356.24
15642,179,5,356.09
20536,4,4,355.99
21757,427,4,355.79
15278,0,3,355.78
23159,429,3,355.68
5498,498,2,355.32
3476,0,2,355.24
11214,197,3,354.96
11837,13,4,354.55
7111,351,5,354.42
18868,75,3,353.59
12081,141,4,353.47
11878,433,4,353.21
14361,142,2,353.12
8162,35,3,353.11
11759,197,4,353.03
15205,332,3,353.02
3653,124,5,352.58
4618,516,2,352.5
20777,214,1,352.36
23532,219,5,351.87
5765,314,4,351.33
16843,29,5,351.07
6633,450,3,350.97
13460,46,4,350.74
5631,246,6,350.34
19561,19,4,350.25
20422,13,5,350.22
6996,2,4,350.05
20706,473,1,349.9
14701,183,4,349.76
3289,15,3,349.6
765,179,3,349.43
6305,98,4,349.27
6290,32,4,349.06
10471,85,5,348.92
22009,106,5,348.91
5426,30,3,348.51
252,20,4,348.26
2405,10,5,348.25
13499,283,3,348.25
5444,4,5,348.19
9462,250,3,347.94
21443,84,5,347.9
1229,131,5,347.61
4918,21,4,347.52
9739,19,4,347.2
19830,313,3,346.83
4237,206,4,346.32
22144,152,4,346.17
11814,160,3,346.14
10372,325,2,345.69
12591,81,4,345.56
2280,12,5,345.44
11266,505,1,345.33
10058,145,4,345.26
6783,245,5,345.23
22349,3,3,345.18
8957,97,4,345.1
16434,89,5,345.04
14714,69,4,344.96
13490,177,4,344.91
20492,304,4,344.82
23075,27,6,344.76
18812,68,3,344.16
15959,438,4,344.06
746,346,4,344.0
12034,52,3,343.89
15356,19,4,343.86
7871,18,5,343.34
19973,142,4,343.33
15448,304,4,343.02
15398,328,2,342.97
7434,203,2,342.66
22948,65,3,342.57
9358,80,2,342.54
6576,37,4,342.42
10143,138,3,342.33
13645,38,3,342.29
11209,274,3,342.26
1584,78,3,342.19
17144,1,4,341.8
19638,80,5,341.66
5405,197,4,341.3
21181,393,4,341.22
17646,408,3,341.03
16039,64,4,340.89
6335,100,5,340.81
16060,142,4,340.7
1460,40,4,340.64
9890,21,4,340.62
14355,166,4,339.9
8728,45,4,339.84
228,175,3,339.79
15862,142,4,339.77
19247,250,3,339.77
10102,59,4,339.76
8284,514,2,339.73
7232,19,5,339.7
15612,231,3,339.63
10654,30,4,339.58
1533,36,5,339.46
11106,243,3,339.24
20241,109,4,339.22
3517,130,4,338.98
18164,253,5,338.95
14295,240,4,338.76
12744,343,3,338.69
12938,29,2,338.49
22444,65,4,338.26
3213,471,5,337.77
2228,268,4,337.62
5795,416,3,337.59
6658,440,3,337.32
22755,62,4,337.24
18668,44,4,337.24
12320,231,3,337.12
4274,48,4,337.04
13345,126,4,337.02
5226,74,5,336.93
16094,207,4,336.56
11981,72,4,336.53
4488,218,4,336.28
19613,1,3,336.25
21104,364,2,336.04
23072,279,5,335.84
15679,39,3,335.55
11242,196,2,334.49
12947,7,3,334.24
8993,8,5,334.16
7786,99,2,333.83
16998,167,3,333.52
10644,290,3,333.52
22306,13,4,333.17
4598,229,5,332.99
1586,342,4,332.88
2430,70,5,332.69
17763,116,3,332.63
1684,15,4,332.6
10061,26,3,332.53
12538,72,3,332.44
7120,66,4,332.38
3091,112,2,332.26
4289,288,4,332.17
4625,501,1,331.96
4321,237,2,331.71
10473,70,3,331.55
12879,45,4,331.53
8357,237,3,331.52
20383,20,4,331.34
6056,63,4,331.31
18778,13,4,331.17
2595,176,4,330.67
7101,359,4,330.62
9222,261,3,330.53
5989,338,2,330.42
10173,247,5,330.31
22188,334,3,330.24
5221,355,3,329.86
8901,452,2,329.67
21990,136,3,329.64
14559,232,4,329.58
16120,227,4,329.54
19690,32,2,329.29
585,45,3,329.16
2107,39,5,328.61
17192,336,4,328.6
11531,201,3,328.34
2986,143,4,328.19
9143,3,4,328.05
8078,102,2,327.93
3791,119,5,327.88
15096,112,3,327.84
20095,231,3,327.78
19304,25,2,327.72
7359,142,3,327.67
2061,153,2,327.64
8487,45,3,327.54
1294,138,4,327.44
12371,497,2,327.4
927,178,4,327.36
11044,167,3,327.32
3443,13,4,327.26
19780,106,3,327.19
22181,156,4,327.15
23053,176,4,327.06
7691,398,6,326.78
21680,13,4,326.75
23143,310,3,326.65
17259,114,3,326.28
9740,13,3,326.21
9423,74,5,326.17
12553,99,4,326.13
11421,40,4,325.8
5749,58,4,325.53
870,113,3,325.46
2317,21,5,325.29
14505,69,4,325.28
18591,37,5,325.18
2945,15,4,325.18
21237,39,4,325.18
5232,3,4,324.96
3044,26,3,324.92
4079,1,5,324.9
97,94,3,324.75
8875,17,2,324.71
3888,104,1,324.53
14959,241,4,324.45
3536,3,3,324.15
9157,21,4,323.92
7973,7,2,323.83
9148,53,3,323.54
13688,1,4,323.24
16641,41,4,323.2
16129,152,4,323.15
4277,4,4,322.73
13074,448,5,322.66
18747,329,3,322.56
3769,333,3,322.55
9799,120,4,322.49
23399,107,2,322.37
12585,404,2,322.29
18618,301,3,322.27
1083,3,4,322.23
3099,397,3,321.96
8128,46,3,321.83
13814,193,4,321.41
8632,208,4,321.37
545,248,3,321.34
4879,29,4,320.96
21900,30,3,320.95
19805,224,4,320.82
2368,42,4,320.8
9535,112,3,320.77
14721,115,2,320.7
9092,53,3,320.59
21579,106,4,320.49
22149,41,4,320.49
18233,206,4,320.22
9698,66,4,320.2
9289,2,4,320.17
19472,378,5,319.9
6929,518,3,319.89
15113,219,4,319.81
10151,296,4,319.75
21759,63,3,319.43
20410,86,3,319.3
6462,204,4,319.08
40,114,4,318.94
16158,333,3,318.91
8674,304,2,318.76
3421,69,4,318.45
16059,89,4,318.43
5575,21,3,318.38
4206,37,4,317.71
10539,103,4,317.27
18043,26,3,317.15
11887,11,4,317.14
4259,167,3,317.12
22590,23,3,316.97
5120,123,4,316.93
21446,28,3,316.67
3596,60,2,316.63
19543,32,2,316.62
3303,25,4,316.58
17676,51,5,316.44
21464,296,4,316.38
20920,78,2,316.34
6080,48,2,316.3
10621,153,1,316.25
13806,120,4,315.93
46,230,3,315.87
1444,103,3,315.66
19347,37,3,315.64
14915,25,4,315.58
14198,159,5,315.1
8409,88,5,315.0
19358,197,3,314.86
10044,91,4,314.49
10544,101,2,314.38
12657,20,2,314.29
4406,114,2,314.24
18399,270,4,314.01
8910,94,3,313.97
5670,122,2,313.96
3694,9,2,313.94
8105,99,2,313.88
18604,48,4,313.77
8171,15,5,313.76
23338,18,2,313.7
4556,106,3,313.62
17706,3,2,313.48
21239,24,3,313.45
6871,28,5,313.41
21693,99,3,313.41
20303,137,4,313.31
1349,14,3,313.22
3971,152,5,312.79
4131,153,4,312.39
19415,19,5,312.32
2450,222,6,312.04
12263,202,3,312.04
5695,18,2,312.02
23534,59,4,311.92
14217,104,4,311.91
11247,203,6,311.84
13666,173,4,311.62
17314,22,3,311.53
15142,67,4,311.44
13035,87,4,311.26
7415,185,3,311.14
20247,396,3,310.72
11251,84,4,310.68
2470,56,3,310.15
1607,28,5,310.14
7393,38,4,310.12
15623,111,4,310.08
11152,331,5,309.87
10893,58,3,309.77
19770,1,3,309.65
4776,58,3,309.59
23487,61,4,309.47
17089,2,5,309.44
7427,230,4,309.43
11690,164,3,309.06
2851,18,4,309.04
6013,333,3,308.9
9275,57,3,308.89
16331,33,4,308.8
2295,8,5,308.79
6735,236,3,308.63
6017,336,4,308.58
981,101,2,308.38
5995,123,1,308.37
11651,74,4,308.34
22720,104,4,308.23
9375,114,3,308.09
18331,180,4,307.86
23196,128,4,307.78
4375,146,5,307.74
8304,35,3,307.51
11425,158,3,307.44
12204,6,4,307.17
18918,61,3,307.04
5711,29,4,306.95
12000,101,3,306.81
8601,2,5,306.61
10973,233,4,306.57
10699,221,4,306.5
20976,46,4,306.2
19234,371,4,306.15
11995,54,5,305.6
23040,60,3,305.57
2993,351,4,305.56
7781,516,1,305.48
2871,230,4,305.46
4416,29,4,305.44
20797,8,4,305.37
2148,230,3,305.22
238,338,4,305.19
3778,381,5,305.12
11543,8,3,305.07
6669,36,4,305.02
8095,202,3,305.01
9898,4,4,304.95
3313,163,2,304.84
23423,234,3,304.78
11335,447,4,304.71
9311,26,4,304.67
8174,90,4,304.32
9565,66,4,304.23
14813,98,3,303.67
14715,246,3,303.65
431,14,5,303.61
21171,230,2,303.3
8925,9,5,303.22
11803,190,4,303.21
126,210,2,302.75
20120,56,5,302.73
1699,210,3,302.7
16777,3,4,302.6
7697,198,5,302.52
132,50,4,302.43
23023,232,2,302.4
21566,422,2,302.19
10984,2,3,302.12
13451,91,4,302.03
3737,231,4,301.87
1869,113,3,301.62
20485,101,3,301.54
16895,94,4,301.42
1099,13,4,301.3
23498,38,3,301.29
10472,152,4,301.15
15978,336,3,301.14
20088,64,4,300.98
20129,6,5,300.76
8744,52,4,300.72
17359,102,4,300.62
22581,180,3,300.52
18961,50,3,300.4
10481,155,3,300.29
20503,343,3,300.13
2013,335,4,299.94
17263,42,3,299.89
5148,503,4,299.77
3331,13,2,299.67
10475,27,4,299.48
3090,74,2,299.47
16122,30,4,299.3
5489,404,4,299.06
4506,336,2,299.02
11369,64,4,298.68
5682,170,3,298.65
13063,66,4,298.59
7487,50,5,298.52
14928,232,3,298.51
1232,296,4,298.46
15859,184,3,298.42
845,55,3,298.05
14781,95,3,297.97
16628,112,3,297.94
18808,19,3,297.86
17125,10,4,297.86
15013,233,3,297.8
365,100,3,297.8
21703,388,4,297.71
4169,474,2,297.7
16489,74,3,297.66
827,186,3,297.41
16848,107,3,297.39
11826,71,3,297.33
6404,117,3,297.23
17168,70,3,297.09
21448,143,4,296.75
15154,491,1,296.48
8675,194,5,296.44
16234,30,3,296.39
19124,50,2,296.32
18054,143,3,296.16
13890,100,3,296.02
22238,9,3,295.99
3018,92,3,295.98
15483,19,4,295.97
10942,261,2,295.92
8091,119,4,295.86
8277,230,3,295.86
22332,57,4,295.83
2475,136,3,295.78
19754,51,5,295.66
12906,9,3,295.33
5845,26,3,295.2
1085,65,3,295.03
23207,118,5,294.73
4091,152,2,294.71
8701,124,4,294.38
4097,212,4,294.23
12523,26,3,294.08
189,545,1,294.03
6870,16,3,294.02
424,20,3,293.94
2762,353,3,293.74
3045,479,4,293.67
18036,54,4,293.32
9968,16,4,293.07
9005,81,4,293.0
22540,287,4,292.99
767,212,5,292.82
4219,94,5,292.79
8133,57,2,292.65
12631,248,3,292.58
21671,3,5,292.58
22019,0,3,292.42
13948,34,4,292.14
12184,55,2,292.08
18594,208,4,292.07
15295,24,4,292.03
14504,3,4,292.02
17752,45,4,291.93
5665,188,1,291.9
567,64,5,291.87
11612,394,3,291.7
13099,97,4,291.61
11885,44,4,291.59
12562,99,5,291.58
13658,97,4,291.55
16683,36,3,291.35
13515,497,1,290.95
19274,371,4,290.94
20109,60,4,290.88
6204,214,2,290.86
17502,290,2,290.8
11652,84,3,290.61
1993,388,3,290.45
22558,47,4,290.23
1092,5,3,290.18
5065,47,4,289.9
11747,9,4,289.71
3902,512,2,289.66
19033,48,4,289.6
2712,116,3,289.39
22389,376,3,288.97
12671,78,4,288.84
5606,44,3,288.7
14875,14,4,288.57
8038,402,3,288.29
8136,440,4,288.09
12649,38,4,288.09
10536,224,5,288.09
147,199,5,288.07
7333,365,3,287.9
17519,120,4,287.75
14234,108,3,287.68
17528,117,3,287.65
23024,371,4,287.64
19753,27,4,287.5
5872,225,4,287.47
4572,425,2,287.32
17819,155,3,287.31
12048,1,4,287.3
5999,84,1,287.26
4372,337,3,286.94
11017,73,3,286.9
22724,180,4,286.83
22233,250,4,286.63
20317,58,3,286.62
4873,262,3,286.57
11805,46,3,286.55
7052,211,5,286.52
10705,489,4,286.48
19716,92,4,286.42
3819,372,3,286.39
22613,0,2,286.38
22067,276,4,286.35
22283,109,3,286.34
1212,240,4,286.32
10106,99,3,286.3
3899,73,3,286.21
4897,85,3,286.15
13196,236,4,285.96
4853,464,3,285.92
8353,124,3,285.89
4280,124,4,285.8
3984,17,3,285.74
10529,193,2,285.6
21585,32,2,285.59
22717,178,4,285.57
18261,100,5,285.45
21933,289,4,285.42
21441,49,3,285.4
3498,209,3,285.25
547,54,3,284.99
20343,49,4,284.98
433,15,4,284.94
2229,60,3,284.9
992,196,5,284.89
18744,1,1,284.77
5939,150,5,284.73
22975,13,3,284.69
18629,247,3,284.64
14288,417,3,284.34
1282,540,1,283.97
20272,475,1,283.97
1038,541,1,283.97
10268,1,4,283.77
19903,327,3,283.66
4670,50,4,283.53
14570,436,2,283.51
910,39,2,283.41
22670,19,4,283.16
11809,0,3,283.04
8442,19,3,283.01
6618,256,5,283.01
5079,56,3,282.95
14138,495,1,282.92
13288,32,5,282.89
17760,8,3,282.85
19895,200,4,282.6
8355,213,3,282.54
12326,387,4,282.5
19608,131,5,282.28
17181,115,3,282.26
13702,92,4,282.23
15640,43,2,282.08
16281,57,4,282.06
22541,112,3,281.96
21234,54,3,281.94
14528,218,4,281.89
5978,73,3,281.67
19258,9,3,281.59
19858,48,4,281.56
17662,169,4,281.54
19149,75,5,281.52
23173,389,5,281.51
12608,406,3,281.21
8142,6,3,281.19
5278,319,2,281.17
19955,97,5,280.74
18326,93,3,280.7
5159,144,3,280.37
10123,20,2,280.24
3376,502,5,280.18
6914,213,4,279.97
998,74,4,279.87
11235,50,2,279.72
7405,233,3,279.67
819,517,5,279.67
22079,134,5,279.62
21980,234,2,279.59
4283,344,3,279.54
1790,110,3,279.28
4797,344,3,279.17
15964,153,3,278.87
4193,529,1,278.86
3783,13,4,278.7
4628,211,3,278.57
4805,18,4,278.3
10515,107,4,278.3
21816,27,5,278.25
8005,122,3,278.1
12896,194,3,278.04
2466,21,3,277.96
1204,389,4,277.83
4180,38,5,277.79
2460,27,4,277.78
21673,19,3,277.7
18737,15,4,277.66
17915,24,4,277.64
18912,0,4,277.5
7586,330,2,277.49
8986,47,4,277.41
14063,86,2,277.34
19462,353,2,277.28
21086,115,2,277.24
22727,203,3,277.2
14724,408,3,277.04
15894,106,4,277.0
10248,36,4,276.95
15208,39,5,276.44
11957,108,3,276.25
6405,42,3,276.24
3670,78,3,276.06
22749,58,3,275.93
3784,237,3,275.78
22443,29,4,275.39
3406,21,3,275.37
19140,104,3,274.88
13468,15,5,274.88
1732,176,4,274.86
1647,146,4,274.83
18404,378,4,274.71
13845,74,4,274.68
18907,318,4,274.67
629,60,3,274.63
6991,112,3,274.27
9524,1,3,274.14
9681,20,5,274.13
19815,198,5,273.95
4507,164,4,273.9
6185,82,3,273.87
11396,152,3,273.85
16760,401,2,273.65
3715,40,4,273.64
1654,220,4,273.59
12228,34,3,273.58
19658,3,4,273.5
17838,172,2,273.3
18699,60,2,272.83
1796,21,4,272.8
7086,192,4,272.63
1284,31,4,272.31
20815,0,4,272.12
13582,227,4,272.12
14785,366,3,272.12
16529,74,2,271.87
13194,226,4,271.57
23439,112,2,271.49
6979,467,2,271.23
744,210,2,271.2
17861,105,4,271.14
15670,13,2,271.0
7177,162,3,270.85
881,73,5,270.85
14005,212,4,270.71
4448,82,4,270.7
10087,213,3,270.57
14163,482,3,270.4
790,2,2,270.37
5152,20,3,270.05
3291,51,3,269.97
2299,0,4,269.88
11697,24,3,269.8
3315,253,3,269.79
21132,17,3,269.69
270,522,2,269.17
2549,73,4,269.04
15526,451,2,269.0
4113,365,3,268.84
7539,274,3,268.83
14419,75,4,268.78
18318,32,3,268.41
12963,19,2,268.36
7591,93,4,268.33
2232,537,1,268.32
14069,145,5,268.04
18295,76,4,267.98
6254,437,3,267.97
14046,79,2,267.89
784,230,4,267.88
12986,95,3,267.87
4542,497,4,267.8
7102,283,3,267.79
10930,15,4,267.77
23370,138,4,267.77
8673,6,4,267.72
1738,219,3,267.57
5210,469,2,267.55
18027,99,3,267.47
16556,36,4,267.46
20295,302,2,267.28
99,196,4,267.25
5910,87,4,267.24
13085,399,3,267.09
19424,117,3,266.96
9314,132,4,266.94
19357,326,3,266.88
21023,188,4,266.87
9938,493,2,266.85
13777,476,3,266.83
9875,93,4,266.8
12435,25,3,266.65
3400,50,4,266.64
15578,29,4,266.61
22508,6,3,266.42
6197,50,5,266.41
16107,337,4,266.28
21490,6,3,266.28
6998,467,2,266.21
9672,239,4,266.12
16053,379,4,266.06
16390,102,3,265.96
22787,416,3,265.72
19673,169,3,265.61
1450,23,2,265.45
12751,19,4,265.19
4649,23,2,265.03
12556,37,4,264.73
7,100,3,264.67
23551,292,2,264.63
4587,430,2,264.61
21021,173,3,264.45
18643,35,2,264.36
11845,13,3,264.3
12022,21,2,264.05
11586,91,3,263.91
3480,120,2,263.8
15912,45,3,263.73
19432,106,3,263.72
21725,375,2,263.63
8458,29,4,263.59
18658,67,3,263.53
11574,29,3,263.49
4896,282,3,263.26
12482,208,4,263.23
12505,383,4,263.22
6901,231,4,262.92
7524,218,4,262.58
9930,509,1,262.54
11799,238,4,262.52
2271,495,2,262.43
13023,234,3,262.33
11404,109,4,262.28
22712,139,4,262.2
373,176,3,262.18
6140,93,3,262.15
15201,101,4,262.15
18482,104,4,262.13
21837,39,2,262.12
6377,74,4,262.06
23436,135,3,261.99
2022,230,3,261.91
8656,512,1,261.79
17889,17,3,261.68
8509,82,3,261.58
15874,488,1,261.38
20132,74,4,261.35
22126,463,2,261.16
23289,228,4,261.09
17559,157,5,261.06
7193,57,3,260.83
2531,470,2,260.81
396,29,4,260.62
19009,324,4,260.44
22752,164,2,260.4
3780,141,3,260.32
21325,383,4,260.16
20822,207,3,260.08
9245,207,2,260.03
14827,134,4,259.79
21216,6,2,259.79
16775,126,3,259.48
22868,20,4,259.47
2332,408,4,259.32
23076,126,3,259.24
16349,488,1,259.05
6882,23,3,259.01
8203,43,4,259.0
800,128,4,258.96
13710,60,3,258.88
12996,9,5,258.8
7450,61,3,258.72
22691,275,4,258.7
19845,308,2,258.58
12430,66,3,258.52
18949,102,5,258.45
18019,314,4,258.26
1882,28,3,258.09
20953,400,2,257.98
4536,60,3,257.98
17380,420,2,257.92
23042,73,4,257.9
12548,10,4,257.88
1004,149,3,257.88
13894,229,2,257.82
10530,205,4,257.79
3028,167,3,257.75
4111,4,4,257.67
1724,207,3,257.65
2261,507,2,257.64
16755,339,2,257.54
11502,99,3,257.47
12816,25,2,257.47
7139,104,2,257.24
12617,106,4,257.23
21176,49,3,257.22
20784,99,3,257.03
23109,160,4,257.02
18735,135,4,256.98
12082,55,3,256.96
4067,152,2,256.9
19296,61,3,256.69
6947,120,3,256.51
11723,334,4,256.49
280,428,3,256.45
997,262,4,256.25
18615,41,4,256.24
10977,19,5,256.21
5320,229,4,256.12
17189,40,4,255.9
194,535,2,255.78
5348,282,4,255.78
18184,284,3,255.69
643,61,3,255.67
7817,76,3,255.62
15371,15,4,255.51
19629,355,5,255.48
5003,24,3,255.39
10805,336,3,255.33
8840,508,2,255.3
3114,190,2,255.18
8989,39,3,255.14
11121,60,3,255.01
16630,126,3,254.89
811,223,3,254.86
12439,266,4,254.86
21592,103,4,254.84
4040,335,2,254.75
5135,120,4,254.73
19257,17,2,254.52
14394,212,4,254.23
23488,200,3,254.18
22036,13,4,254.02
17999,63,3,253.71
3970,272,3,253.7
14708,339,5,253.6
19377,288,4,253.51
23146,362,4,253.45
3962,130,4,253.43
18076,102,3,253.43
13959,94,3,253.35
1952,386,3,253.25
23185,97,3,253.13
5725,29,3,253.06
16045,484,2,253.02
14437,75,4,252.92
17011,11,3,252.81
11159,33,3,252.81
2502,174,4,252.77
9738,127,4,252.67
7785,368,5,252.65
16704,71,4,252.44
4889,8,3,252.4
14433,64,5,252.32
7514,113,4,252.23
12224,300,3,252.18
5155,484,3,252.09
1999,335,4,252.05
7600,114,4,251.86
18168,23,3,251.81
13076,27,3,251.79
12782,142,4,251.73
1759,214,2,251.71
18056,172,3,251.71
10678,9,4,251.6
19834,88,2,251.51
14643,2,3,251.36
16324,313,2,251.18
7173,219,4,250.95
20557,124,5,250.72
19621,94,4,250.59
13207,281,3,250.53
12310,45,3,250.31
920,40,3,250.26
21029,32,3,250.24
13348,428,3,250.02
18832,474,1,250.01
2377,105,4,249.94
806,107,3,249.64
5175,31,3,249.64
16914,122,1,249.63
4014,219,4,249.58
11107,176,3,249.58
19126,9,4,249.49
12913,9,4,249.48
5954,450,2,249.42
12625,215,4,249.37
923,110,3,249.24
21891,112,3,249.19
20644,105,3,249.09
6412,147,2,249.04
15810,39,4,248.98
16183,148,2,248.93
11685,117,4,248.91
16587,366,2,248.74
23369,12,4,248.73
10856,388,4,248.69
11559,16,3,248.68
8500,474,3,248.63
4711,74,3,248.43
21553,62,3,248.39
7740,122,5,248.13
5740,47,4,247.95
5488,19,3,247.9
7613,27,4,247.9
7615,117,3,247.86
374,16,4,247.82
18897,252,4,247.77
7176,42,3,247.64
20749,318,4,247.64
8631,0,2,247.63
12670,208,3,247.15
10908,72,4,247.08
2828,432,3,247.06
10992,59,3,246.98
17771,321,2,246.86
18971,15,4,246.84
20878,408,3,246.8
15393,1,3,246.74
988,292,2,246.7
4951,26,2,246.69
8464,80,3,246.66
20411,11,5,246.49
4827,46,3,246.16
11362,319,2,246.03
11571,260,3,245.64
164,1,3,245.59
12308,335,3,245.45
11669,0,4,245.42
19861,0,3,245.24
20497,84,4,245.16
5137,90,3,245.15
11707,91,4,245.13
21192,108,2,245.12
4612,57,4,245.06
16432,338,1,245.06
13796,16,3,245.02
2597,8,3,244.89
18888,7,3,244.81
9450,169,4,244.76
12133,496,2,244.74
14420,184,3,244.72
9761,145,2,244.62
16037,112,3,244.6
23254,60,2,244.58
10043,116,3,244.53
15831,144,4,244.5
14006,37,4,244.48
12949,43,2,244.38
633,340,5,244.23
9296,306,3,244.22
4935,48,3,244.19
22369,49,4,244.13
20441,101,4,244.05
11604,16,4,243.96
152,163,3,243.96
16223,24,3,243.84
13808,434,4,243.84
22960,123,2,243.83
22857,24,4,243.72
3668,15,4,243.66
1029,450,3,243.61
1247,1,2,243.45
559,29,3,243.27
19811,476,1,243.25
1598,109,3,243.23
9707,228,3,243.11
8049,89,3,243.09
19467,475,3,242.94
82,81,2,242.8
776,36,3,242.78
20090,452,3,242.77
15400,203,3,242.68
6138,232,3,242.35
19050,194,2,242.33
13736,74,3,242.3
21392,221,2,242.27
10036,13,3,242.2
22220,45,4,242.15
663,8,3,242.08
3009,66,2,242.08
2999,118,2,242.01
15249,98,2,241.92
12537,19,3,241.87
2449,28,2,241.72
21405,383,5,241.65
19740,30,3,241.51
16127,59,2,241.5
2950,534,1,241.39
14774,147,3,241.29
2135,135,4,241.27
1871,4,3,241.14
19630,123,4,241.06
15658,336,3,241.01
17988,264,4,240.99
5368,124,3,240.72
21836,322,4,240.59
17317,78,4,240.52
4032,44,5,240.42
15101,66,4,240.42
7850,30,2,240.38
9380,39,3,240.26
8057,160,2,240.2
9263,434,3,240.18
3689,52,2,240.11
15016,196,3,239.9
12872,330,3,239.62
10609,39,3,239.61
3873,57,4,239.57
17847,481,1,239.46
15344,20,3,239.1
13368,168,3,239.0
19660,441,4,238.88
6720,48,4,238.85
6338,448,3,238.81
6249,104,3,238.81
10518,189,4,238.81
14782,38,2,238.71
11154,194,4,238.66
6266,232,4,238.49
6558,85,3,238.45
19265,478,1,238.4
16248,49,3,238.27
4825,42,3,238.17
21318,20,2,237.98
5669,69,3,237.98
9790,173,4,237.93
19408,15,3,237.92
23256,7,3,237.89
3340,529,2,237.86
16542,10,4,237.77
9837,124,3,237.74
3459,48,3,237.72
14376,60,2,237.66
18193,9,3,237.65
16259,109,3,237.61
21287,470,2,237.57
5862,25,3,237.57
21306,288,3,237.51
2058,39,3,237.42
12072,40,4,237.36
5708,365,4,237.31
9587,42,3,237.27
18894,25,4,237.22
62,244,3,237.15
5506,20,3,237.01
3806,35,2,237.0
7672,26,2,236.67
15794,52,3,236.57
6409,120,2,236.54
18805,201,3,236.46
11004,80,3,236.41
6243,224,3,236.38
3652,288,2,236.3
22879,42,4,236.06
11045,223,2,235.99
20073,8,4,235.98
8750,102,2,235.8
5672,233,2,235.73
6356,178,3,235.64
21956,125,3,235.58
10499,131,4,235.56
17055,148,3,235.54
13619,103,2,235.53
10549,12,3,235.5
16950,213,3,235.49
4862,525,1,235.43
14142,199,3,235.11
20413,211,4,234.93
2339,439,2,234.92
5701,31,3,234.92
5026,7,3,234.91
17912,412,4,234.85
17051,72,4,234.78
11187,482,2,234.73
2147,111,4,234.64
18810,186,3,234.52
20800,256,2,234.48
18921,68,4,234.44
1580,3,4,234.43
4284,219,3,234.16
8898,1,3,234.13
7726,251,2,234.12
20453,162,4,234.1
22709,100,3,233.82
8764,75,2,233.67
2338,438,3,233.61
6859,285,4,233.51
3062,103,3,233.36
14236,306,3,233.26
11024,16,5,233.17
7681,196,1,233.16
11719,491,1,233.06
7384,357,2,233.06
20294,329,3,232.87
20763,21,4,232.81
1342,197,2,232.72
2282,133,3,232.62
5279,95,3,232.6
22826,204,2,232.58
1530,327,2,232.48
1445,55,2,232.45
21885,115,3,232.4
5912,190,3,231.97
11489,378,2,231.86
10887,9,3,231.8
22550,112,4,231.79
22427,24,4,231.68
19821,18,3,231.65
5213,32,3,231.63
18990,85,2,231.61
2724,160,3,231.61
3452,159,2,231.49
22915,125,2,231.4
4622,527,1,231.3
5525,180,4,231.28
13452,372,4,231.21
9075,116,3,231.18
317,144,4,231.15
19838,102,4,231.14
314,533,3,231.13
22315,204,4,231.02
8582,27,3,230.98
22941,2,3,230.97
12472,37,4,230.92
14472,481,2,230.89
5142,522,2,230.82
16368,228,3,230.82
2420,94,4,230.79
4971,34,3,230.73
21893,58,2,230.45
13390,100,4,230.4
13183,3,3,230.37
8321,440,4,230.15
7336,445,2,230.08
22666,9,4,230.03
10111,38,3,230.01
2044,88,3,229.95
12920,214,3,229.95
3789,26,3,229.8
12141,62,4,229.69
22313,95,3,229.69
8867,27,4,229.45
12665,167,3,229.42
6679,457,3,229.22
